"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20210206","관악구","0.03","0.023","0.6","0.003","55","34"
"20210206","관악산","0.009","0.047","0.4","0.003","54","35"
"20210206","광진구","0.03","0.014","0.6","0.003","52","37"
"20210206","구로구","0.028","0.024","0.4","0.004","60","40"
"20210206","궁동","","","","","",""
"20210206","금천구","0.026","0.029","0.6","0.003","64","42"
"20210206","남산","0.019","0.033","0.5","0.003","57","39"
"20210206","노원구","0.035","0.021","0.7","0.003","62","41"
"20210206","도봉구","0.033","0.019","0.6","0.003","57","43"
"20210206","도산대로","0.037","0.017","0.6","0.004","68","45"
"20210206","동대문구","0.036","0.021","0.6","0.004","56","37"
"20210206","동작구","0.025","0.028","0.5","0.003","63","42"
"20210206","동작대로","0.038","0.019","0.3","0.003","62","35"
"20210206","마포구","0.036","0.019","0.6","0.004","52","38"
"20210206","마포아트센터","0.028","0.029","0.7","0.004","59","38"
"20210206","북한산","0.023","0.026","0.5","0.002","57","44"
"20210206","서대문구","0.029","0.022","0.7","0.005","56","45"
"20210206","서울숲","0.034","0.022","0.5","0.004","65","45"
"20210206","서초구","0.026","0.027","0.4","0.003","69","48"
"20210206","성동구","0.037","0.023","0.6","0.003","55","36"
"20210206","성북구","0.039","0.014","0.6","0.004","67","38"
"20210206","세곡","0.028","0.024","0.5","0.003","62","43"
"20210206","송파구","0.037","0.025","0.5","0.006","45","29"
"20210206","시흥대로","0.036","0.021","0.6","0.004","67","41"
"20210206","신촌로","0.045","0.014","0.8","0.003","61","42"
"20210206","양천구","0.03","0.021","0.6","0.003","63","40"
"20210206","영등포구","0.029","0.02","0.6","0.004","56","37"
"20210206","영등포로","0.039","0.016","0.7","0.004","62","39"
"20210206","올림픽공원","0.027","0.026","0.6","0.003","55","42"
"20210206","용산구","0.028","0.016","0.5","0.004","53","34"
"20210206","은평구","0.022","0.028","0.5","0.004","64","46"
"20210206","자연사박물관","0.024","0.029","0.6","0.005","59","46"
"20210206","정릉로","0.053","0.01","0.7","0.004","62","40"
"20210206","종로","0.039","0.015","0.7","0.004","57","34"
"20210206","종로구","0.035","0.019","0.7","0.004","64","38"
"20210206","중구","0.034","0.02","0.6","0.003","67","37"
"20210206","중랑구","0.032","0.021","0.6","0.003","61","39"
"20210206","천호대로","0.037","0.02","0.6","0.004","67","41"
"20210206","청계천로","0.042","0.015","0.8","0.004","61","43"
"20210206","한강대로","0.037","0.016","0.6","0.003","64","37"
"20210206","행주","0.031","0.022","0.8","0.003","61","40"
"20210206","홍릉로","0.042","0.013","0.7","0.004","60","39"
"20210206","화랑로","0.047","0.01","0.6","0.003","63","38"
"20210205","강남구","0.039","0.011","0.6","0.004","23","16"
"20210205","강남대로","0.041","0.01","0.8","0.004","23","16"
"20210205","강동구","0.047","0.009","0.6","0.003","31","20"
"20210205","강변북로","0.043","0.008","0.6","0.004","27","19"
"20210205","강북구","0.041","0.01","0.6","0.003","32","18"
"20210205","강서구","0.041","0.015","0.5","0.003","25","15"
"20210205","공항대로","0.044","0.014","0.5","0.003","26","14"
"20210205","관악구","0.048","0.013","0.6","0.004","23","13"
"20210205","관악산","0.008","0.046","0.2","0.004","20","7"
"20210205","광진구","0.037","0.008","0.6","0.003","25","17"
"20210205","구로구","0.038","0.015","0.4","0.005","25","12"
"20210205","궁동","0.037","0.01","0.5","0.003","26","17"
"20210205","금천구","0.039","0.016","0.6","0.003","29","18"
"20210205","남산","0.026","0.023","0.4","0.003","22","11"
"20210205","노원구","0.044","0.013","0.6","0.004","29","18"
"20210205","도봉구","0.04","0.012","0.5","0.003","23","17"
"20210205","도산대로","0.049","0.009","0.8","0.004","32","17"
"20210205","동대문구","0.047","0.012","0.6","0.004","25","16"
"20210205","동작구","0.04","0.015","0.5","0.003","28","16"
"20210205","동작대로","0.051","0.01","0.3","0.004","29","15"
"20210205","마포구","0.043","0.012","0.5","0.004","24","14"
"20210205","마포아트센터","0.04","0.018","0.7","0.004","27","14"
"20210205","북한산","0.031","0.017","0.4","0.002","23","16"
"20210205","서대문구","0.037","0.014","0.6","0.005","21","16"
"20210205","서울숲","0.042","0.013","0.4","0.003","28","17"
"20210205","서초구","0.039","0.015","0.4","0.004","26","15"
"20210205","성동구","0.042","0.012","0.5","0.003","23","14"
"20210205","성북구","0.046","0.01","0.5","0.004","28","16"
"20210205","세곡","0.039","0.013","0.5","0.004","32","20"
"20210205","송파구","0.044","0.014","0.5","0.005","21","13"
"20210205","시흥대로","0.054","0.011","0.7","0.004","31","17"
"20210205","신촌로","0.054","0.008","0.7","0.003","28","17"
"20210205","양천구","0.042","0.013","0.5","0.004","27","15"
"20210205","영등포구","0.042","0.012","0.6","0.004","23","14"
"20210205","영등포로","0.048","0.009","0.7","0.004","26","15"
"20210205","올림픽공원","0.037","0.013","0.6","0.003","24","17"
"20210205","용산구","0.035","0.01","0.5","0.004","23","14"
"20210205","은평구","0.028","0.02","0.4","0.004","23","15"
"20210205","자연사박물관","0.036","0.018","0.5","0.005","23","18"
"20210205","정릉로","0.058","0.006","0.7","0.004","30","19"
"20210205","종로","0.047","0.01","0.7","0.003","26","14"
"20210205","종로구","0.042","0.013","0.7","0.004","30","18"
"20210205","중구","0.047","0.012","0.6","0.004","32","17"
"20210205","중랑구","0.046","0.01","0.6","0.004","26","15"
"20210205","천호대로","0.051","0.007","0.7","0.004","34","20"
"20210205","청계천로","0.05","0.009","0.8","0.005","27","19"
"20210205","한강대로","0.047","0.01","0.6","0.003","32","14"
"20210205","행주","0.04","0.017","0.7","0.003","22","12"
"20210205","홍릉로","0.053","0.006","0.7","0.004","27","16"
"20210205","화랑로","0.051","0.006","0.5","0.003","32","19"
"20210204","강남구","0.024","0.023","0.5","0.004","22","16"
"20210204","강남대로","0.031","0.019","0.6","0.003","25","14"
"20210204","강동구","0.025","0.024","0.4","0.003","28","18"
"20210204","강변북로","0.031","0.019","0.4","0.004","29","19"
"20210204","강북구","0.011","0.028","0.4","0.003","26","15"
"20210204","강서구","0.024","0.026","0.4","0.004","26","16"
"20210204","공항대로","0.029","0.024","0.4","0.003","25","14"
"20210204","관악구","0.029","0.021","0.5","0.003","21","13"
"20210204","관악산","0.011","0.038","0.2","0.003","20","9"
"20210204","광진구","0.021","0.018","0.4","0.003","24","16"
"20210204","구로구","0.024","0.025","0.3","0.004","22","11"
"20210204","궁동","0.021","0.025","0.4","0.003","25","15"
"20210204","금천구","0.026","0.024","0.5","0.003","27","16"
"20210204","남산","0.018","0.028","0.5","0.003","20","13"
"20210204","노원구","0.019","0.032","0.4","0.003","24","16"
"20210204","도봉구","0.013","0.033","0.3","0.003","16","13"
"20210204","도산대로","0.03","0.019","0.7","0.003","31","15"
"20210204","동대문구","0.022","0.027","0.4","0.003","22","15"
"20210204","동작구","0.023","0.024","0.4","0.003","27","18"
"20210204","동작대로","0.038","0.016","0.3","0.003","26","14"
"20210204","마포구","0.026","0.022","0.5","0.003","22","13"
"20210204","마포아트센터","0.023","0.028","0.5","0.004","22","13"
"20210204","북한산","0.009","0.035","0.3","0.002","18","13"
"20210204","서대문구","0.018","0.027","0.5","0.005","18","14"
"20210204","서울숲","0.024","0.026","0.3","0.003","27","15"
"20210204","서초구","0.025","0.024","0.3","0.004","25","14"
"20210204","성동구","0.027","0.026","0.4","0.003","23","15"
"20210204","성북구","0.021","0.024","0.3","0.003","21","13"
"20210204","세곡","0.025","0.025","0.3","0.003","31","17"
"20210204","송파구","0.033","0.021","0.5","0.004","23","15"
"20210204","시흥대로","0.031","0.02","0.5","0.004","29","17"
"20210204","신촌로","0.039","0.017","0.6","0.003","26","17"
"20210204","양천구","0.027","0.022","0.5","0.003","27","16"
"20210204","영등포구","0.025","0.021","0.5","0.003","22","14"
"20210204","영등포로","0.035","0.019","0.5","0.003","25","15"
"20210204","올림픽공원","0.021","0.026","0.5","0.003","21","16"
"20210204","용산구","0.021","0.019","0.4","0.004","24","15"
"20210204","은평구","0.016","0.03","0.4","0.004","22","13"
"20210204","자연사박물관","0.019","0.03","0.4","0.005","21","17"
"20210204","정릉로","0.033","0.02","0.4","0.003","32","16"
"20210204","종로","0.02","0.027","0.4","0.003","23","12"
"20210204","종로구","0.02","0.028","0.5","0.003","26","16"
"20210204","중구","0.022","0.026","0.4","0.003","27","16"
"20210204","중랑구","0.025","0.023","0.5","0.003","24","13"
"20210204","천호대로","0.031","0.021","0.5","0.003","29","16"
"20210204","청계천로","0.026","0.023","0.5","0.004","24","19"
"20210204","한강대로","0.027","0.022","0.5","0.003","28","14"
"20210204","행주","0.013","0.036","0.5","0.002","20","13"
"20210204","홍릉로","0.03","0.02","0.5","0.004","24","13"
"20210204","화랑로","0.031","0.016","0.3","0.003","27","15"
"20210203","강남구","0.024","0.02","0.5","0.004","26","18"
"20210203","강남대로","0.028","0.018","0.6","0.003","32","15"
"20210203","강동구","0.029","0.019","0.5","0.003","34","22"
"20210203","강변북로","0.03","0.016","0.5","0.004","33","20"
"20210203","강북구","0.023","0.016","0.5","0.003","36","19"
"20210203","강서구","0.027","0.02","0.4","0.004","33","19"
"20210203","공항대로","0.031","0.018","0.5","0.003","33","18"
"20210203","관악구","0.026","0.019","0.5","0.004","28","16"
"20210203","관악산","0.008","0.037","0.3","0.004","28","13"
"20210203","광진구","0.024","0.014","0.4","0.003","28","19"
"20210203","구로구","0.026","0.02","0.4","0.005","29","14"
"20210203","궁동","0.023","0.019","0.4","0.004","32","18"
"20210203","금천구","0.026","0.021","0.5","0.004","34","21"
"20210203","남산","0.022","0.023","0.5","0.004","26","16"
"20210203","노원구","0.031","0.017","0.6","0.004","34","22"
"20210203","도봉구","0.025","0.019","0.4","0.003","24","16"
"20210203","도산대로","0.032","0.014","0.8","0.004","35","17"
"20210203","동대문구","0.028","0.019","0.5","0.004","28","17"
"20210203","동작구","0.024","0.021","0.4","0.003","34","20"
"20210203","동작대로","0.036","0.014","0.4","0.003","37","19"
"20210203","마포구","0.029","0.016","0.5","0.003","30","19"
"20210203","마포아트센터","0.023","0.024","0.5","0.005","31","16"
"20210203","북한산","0.015","0.025","0.5","0.002","29","18"
"20210203","서대문구","0.025","0.018","0.6","0.006","25","19"
"20210203","서울숲","0.026","0.02","0.3","0.003","33","16"
"20210203","서초구","0.028","0.019","0.3","0.004","32","16"
"20210203","성동구","0.028","0.021","0.5","0.003","29","18"
"20210203","성북구","0.029","0.016","0.6","0.004","29","15"
"20210203","세곡","0.024","0.021","0.3","0.004","34","18"
"20210203","송파구","0.027","0.021","0.5","0.003","28","16"
"20210203","시흥대로","0.037","0.016","0.5","0.004","39","20"
"20210203","신촌로","0.039","0.015","0.6","0.003","35","20"
"20210203","양천구","0.028","0.018","0.5","0.004","33","20"
"20210203","영등포구","0.026","0.017","0.5","0.004","30","18"
"20210203","영등포로","0.034","0.014","0.6","0.004","34","18"
"20210203","올림픽공원","0.022","0.021","0.6","0.003","24","17"
"20210203","용산구","0.021","0.015","0.4","0.004","30","18"
"20210203","은평구","0.022","0.02","0.4","0.004","29","17"
"20210203","자연사박물관","0.025","0.022","0.5","0.005","29","20"
"20210203","정릉로","0.041","0.011","0.5","0.003","36","21"
"20210203","종로","0.028","0.017","0.5","0.003","31","16"
"20210203","종로구","0.026","0.02","0.5","0.003","33","20"
"20210203","중구","0.029","0.017","0.5","0.003","38","20"
"20210203","중랑구","0.031","0.016","0.5","0.004","31","18"
"20210203","천호대로","0.034","0.016","0.6","0.003","40","19"
"20210203","청계천로","0.032","0.015","0.6","0.004","33","25"
"20210203","한강대로","0.031","0.016","0.5","0.003","40","20"
"20210203","행주","0.026","0.022","0.6","0.003","30","18"
"20210203","홍릉로","0.034","0.014","0.5","0.004","32","17"
"20210203","화랑로","0.035","0.01","0.4","0.003","38","20"
"20210202","강남구","0.015","0.027","0.4","0.003","28","18"
"20210202","강남대로","0.022","0.023","0.6","0.003","32","15"
"20210202","강동구","0.015","0.029","0.4","0.003","36","21"
"20210202","강변북로","0.022","0.023","0.4","0.003","33","18"
"20210202","강북구","0.008","0.028","0.4","0.003","39","19"
"20210202","강서구","0.013","0.03","0.4","0.004","33","18"
"20210202","공항대로","0.019","0.027","0.4","0.003","35","16"
"20210202","관악구","0.017","0.024","0.4","0.003","28","14"
"20210202","관악산","0.008","0.035","0.2","0.003","28","12"
"20210202","광진구","0.013","0.022","0.4","0.002","31","18"
"20210202","구로구","0.016","0.028","0.3","0.004","29","11"
"20210202","궁동","0.012","0.028","0.3","0.003","28","16"
"20210202","금천구","0.017","0.028","0.4","0.003","32","18"
"20210202","남산","0.013","0.03","0.4","0.003","25","13"
"20210202","노원구","0.011","0.033","0.4","0.003","35","22"
"20210202","도봉구","0.007","0.034","0.3","0.002","23","15"
"20210202","도산대로","0.019","0.021","0.6","0.003","34","15"
"20210202","동대문구","0.014","0.03","0.4","0.003","29","17"
"20210202","동작구","0.015","0.026","0.3","0.003","34","18"
"20210202","동작대로","0.027","0.019","0.4","0.003","34","16"
"20210202","마포구","0.015","0.024","0.4","0.003","27","15"
"20210202","마포아트센터","0.013","0.032","0.4","0.004","29","13"
"20210202","북한산","0.007","0.034","0.5","0.002","26","17"
"20210202","서대문구","0.011","0.029","0.4","0.004","25","15"
"20210202","서울숲","0.014","0.029","0.3","0.003","33","14"
"20210202","서초구","0.016","0.027","0.3","0.003","31","14"
"20210202","성동구","0.018","0.031","0.4","0.003","29","17"
"20210202","성북구","0.014","0.026","0.6","0.003","29","13"
"20210202","세곡","0.016","0.029","0.4","0.003","35","15"
"20210202","송파구","0.02","0.027","0.4","0.003","28","16"
"20210202","시흥대로","0.02","0.025","0.4","0.003","35","18"
"20210202","신촌로","0.035","0.021","0.5","0.003","35","19"
"20210202","양천구","0.017","0.025","0.4","0.003","32","18"
"20210202","영등포구","0.015","0.024","0.5","0.003","27","15"
"20210202","영등포로","0.025","0.022","0.5","0.003","31","16"
"20210202","올림픽공원","0.012","0.031","0.5","0.003","24","16"
"20210202","용산구","0.014","0.02","0.4","0.003","58","18"
"20210202","은평구","0.01","0.032","0.3","0.003","29","15"
"20210202","자연사박물관","0.011","0.033","0.3","0.004","27","15"
"20210202","정릉로","0.025","0.021","0.4","0.003","33","19"
"20210202","종로","0.013","0.029","0.4","0.003","29","14"
"20210202","종로구","0.013","0.03","0.4","0.003","33","19"
"20210202","중구","0.012","0.029","0.4","0.003","34","17"
"20210202","중랑구","0.017","0.025","0.4","0.003","30","18"
"20210202","천호대로","0.022","0.026","0.5","0.003","38","18"
"20210202","청계천로","0.016","0.027","0.5","0.003","32","21"
"20210202","한강대로","0.02","0.025","0.4","0.003","34","16"
"20210202","행주","0.006","0.038","0.6","0.002","27","16"
"20210202","홍릉로","0.023","0.022","0.5","0.004","32","16"
"20210202","화랑로","0.023","0.017","0.3","0.003","37","18"
"20210201","강남구","0.038","0.016","0.7","0.004","61","40"
"20210201","강남대로","0.036","0.016","0.9","0.003","67","44"
"20210201","강동구","0.043","0.015","0.7","0.003","74","45"
"20210201","강변북로","0.045","0.01","0.8","0.003","71","45"
"20210201","강북구","0.027","0.018","0.7","0.004","73","37"
"20210201","강서구","0.032","0.022","0.5","0.003","68","38"
"20210201","공항대로","0.039","0.018","0.6","0.003","63","32"
